arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count,arrival_quantity_qtl,mandi_name,district,mandi_type,modal_price,msp,avg_temperature_c,total_rainfall_mm,avg_humidity_percent,avg_distance_km,avg_transit_hours,avg_speed_kmph,transit_delay_rate
ARR0000296,2026-07-09,MANDI016,Cotton,Premium,410.38,quintal,,410.38,Kulti APMC,Bathinda,,,,24.29426523297491,646.0,62.5,638.2783345700341,13.324479532163744,51.92647932949142,0.015706806282722512
ARR0018239,,MANDI029,Mustard,Local,42.885000000000005,T,62.0,428.85,Asansol Grain Market,SIRSA,Direct,,,,,,676.2953951068315,14.117156862745096,57.89360031823794,0.03977272727272727
ARR0010601,,MANDI025,Maize,Local,156.31 qtl,,116.0,,Dindigul APMC,karnal,APMC,,,,,,680.6062632807995,13.957806397306399,54.26934176888128,0.047337278106508875
ARR0023867,,MANDI032,Mustard,Pusa-1121,8.046,T,57.0,80.46,Chapra Grain Market,,PRIVATE,,,,,,659.7515946902274,13.386748805256868,52.100569090392035,0.03684210526315789
ARR0024745,,MANDI030,मक्का,Pusa-1121,29.761000000000003,tonnes,122.0,297.61,Patiala APMC,Sirsa,,,,,,,616.5701848129735,13.233757961783438,103.0450519601292,0.06172839506172839
ARR0002393,,MANDI017,Maize,Hybrid,-95.82,Qtl,92.0,-95.82,Parbhani Market,,PRIVATE,,,,,,665.9351941479357,13.4844459791283,57.129420019849896,0.0213903743315508
ARR0008159,,MANDI007,Cotton,Premium,19.830000000000002,T,,198.29999999999998,Nashik Mandi,Amritsar,PRIVATE,,,,,,681.3677488963143,14.032609184328837,60.11135040726303,0.03932584269662921
ARR0016444,,MANDI007,Mustard,,"26,557.0 KG",,148.0,,Nashik Mandi,Amritsar,PRIVATE,,,,,,681.3677488963143,14.032609184328837,60.11135040726303,0.03932584269662921
ARR0017580,,MANDI051,Wheat,Local,3.053,Tonnes,,30.53,Gulbarga Market,Saharanpur,Private,,,,,,683.21329529257,14.707693758573388,56.827504902434434,0.060240963855421686
ARR0009565,,MANDI023,Makki,Pusa-1121,443.08 qtl,,27.0,,Panihati APMC,KARNAL,PRIVATE,,,,,,679.7929010616903,14.07323595146871,65.13214652298328,0.06857142857142857
ARR0021035,,MANDI033,Mustard,,441.68 qtl,,84.0,,South Dumdum Grain Market,AMBALA,apmc,,,,,,724.9183214950734,14.321881153305204,56.708516729056676,0.04938271604938271
ARR0021773,,MANDI001,Mustard,Premium,112.23,Quintals,55.0,112.23,Hyderabad Mandi,ludhiana,Private,,,,,,651.6159831013507,13.433315671162493,59.144741008201564,0.06857142857142857
ARR0005245,,MANDI005,Mustard,PBW-343,96.53,Qtl,5.0,96.53,Bhilwara Grain Market,Amritsar,Direct,,,,,,632.3713722729603,13.091763005780347,52.37782907608661,0.05113636363636364
ARR0011062,,MANDI051,Rice,Pusa-1121,250.37,Quintals,124.0,250.37,Gulbarga Market,Saharanpur,Private,,,,,,683.21329529257,14.707693758573388,56.827504902434434,0.060240963855421686
ARR0008944,,MANDI053,Makka,Local,39.418,T,5.0,394.18,Panihati Market,Saharanpur,APMC,,,,,,614.4010314596837,13.018214535290006,60.31131916300074,0.03067484662576687
ARR0022879,,MANDI041,Mustard,Pusa-1121,22.438,T,21.0,224.38,Gurgaon Grain Market,FATEHABAD,APMC,,,,,,678.6662064292743,14.117948369565216,55.939064035801515,0.03783783783783784
ARR0004915,,MANDI023,Cotton,Local,442.53,quintal,80.0,442.53,Panihati APMC,KARNAL,PRIVATE,,,,,,679.7929010616903,14.07323595146871,65.13214652298328,0.06857142857142857
ARR0024933,,MANDI005,Maize,Hybrid,63.49,Quintals,8.0,63.49,Bhilwara Grain Market,Amritsar,Direct,,,,,,632.3713722729603,13.091763005780347,52.37782907608661,0.05113636363636364
ARR0009255,,MANDI014,Sugarcane,HD-2967,468.91,Q,39.0,,Bathinda Grain Market,Patiala,PRIVATE,,,,,,666.8694664182436,13.377099522835719,107.3689648000066,0.04242424242424243
ARR0006903,2026-09-06,MANDI036,Mustard,PBW-343,13649.0,kg,117.0,136.49,Mysore Grain Market,KURUKSHETRA,apmc,5325.0,,25.772222222222222,1285.69,64.23529411764706,637.2712781943984,13.306466408268735,50.20764625272251,0.028735632183908046
ARR0010871,,MANDI042,Mustard,Hybrid,430.66,Quintals,67.0,430.66,Erode Mandi,Fatehabad,PRIVATE,,,,,,572.5970269617512,12.467932659932659,53.66784249663272,0.052941176470588235
ARR0019436,,MANDI023,Cotton,Hybrid,424.35,Q,58.0,,Panihati APMC,KARNAL,PRIVATE,,,,,,679.7929010616903,14.07323595146871,65.13214652298328,0.06857142857142857
ARR0009963,,MANDI055,Sarso,Hybrid,154.41,Q,18.0,,Chandigarh APMC,Bareilly,apmc,,,,,,666.9052991130683,14.147436274509804,56.15843477749373,0.06321839080459771
ARR0000043,,MANDI041,Sugarcane,Pusa-1121,74.2,quintal,146.0,74.2,Gurgaon Grain Market,FATEHABAD,APMC,,,,,,678.6662064292743,14.117948369565216,55.939064035801515,0.03783783783783784
ARR0017038,,MANDI010,Wheat,Hybrid,-498.05,Qtl,119.0,-498.05,Dhule APMC,Jalandhar,Direct,,,,,,637.494413847637,13.50193536673929,51.13073301772141,0.05128205128205128
ARR0020291,2026-07-05,MANDI029,Sugarcane,Hybrid,21816.0,kg,87.0,218.16,Asansol Grain Market,SIRSA,Direct,,,25.959027777777777,1063.35,60.326530612244895,676.2953951068315,14.117156862745096,57.89360031823794,0.03977272727272727
ARR0003571,,MANDI043,Rice,Local,24.380000000000003,Tonnes,120.0,243.8,Danapur Mandi,Agra,Private,,,,,,627.6304311873139,13.568173926767678,51.45124163661733,0.0449438202247191
ARR0013635,,MANDI001,Rice,Premium,92.95,qtl,79.0,92.95,Hyderabad Mandi,ludhiana,Private,,,,,,651.6159831013507,13.433315671162493,59.144741008201564,0.06857142857142857
ARR0017929,,MANDI037,Cotton,Hybrid,8.322,T,,83.22,Jorhat Grain Market,Kurukshetra,APMC,,,,,,686.1450803184645,14.387921704087507,50.45675127853704,0.05583756345177665
ARR0004050,,MANDI023,Cotton,PBW-343,"4,347.0 KG",,11.0,,Panihati APMC,KARNAL,PRIVATE,,,,,,679.7929010616903,14.07323595146871,65.13214652298328,0.06857142857142857
ARR0007753,,MANDI036,Makka,Hybrid,371.92,Qtl,80.0,371.92,Mysore Grain Market,KURUKSHETRA,apmc,,,,,,637.2712781943984,13.306466408268735,50.20764625272251,0.028735632183908046
ARR0000796,,MANDI050,Wheat,PBW-343,35110.0,KG,12.0,351.1,Durg Market,Muzaffarnagar,,,,,,,669.4991596622084,13.950960012210011,51.5428276227886,0.06451612903225806
ARR0018193,,MANDI033,Cotton,Local,7.202,tonnes,71.0,72.02,South Dumdum Grain Market,AMBALA,apmc,,,,,,724.9183214950734,14.321881153305204,56.708516729056676,0.04938271604938271
ARR0000397,,MANDI057,Cotton,Local,22927.0,KG,61.0,229.27,Gorakhpur APMC,Bareilly,Direct,,,,,,644.6248551742354,13.740597454996896,49.7430446036011,0.04371584699453552
ARR0015341,,MANDI050,Sarso,Premium,12.558,T,80.0,125.58,Durg Market,Muzaffarnagar,,,,,,,669.4991596622084,13.950960012210011,51.5428276227886,0.06451612903225806
ARR0005812,,MANDI004,Sugarcane,PBW-343,41.148,T,111.0,411.48,Khandwa Grain Market,Ludhiana,APMC,,,,,,616.6296575716929,13.122750841750841,57.10978649823338,0.05357142857142857
ARR0014144,,MANDI050,Wheat,,28525.0,kg,35.0,285.25,Durg Market,Muzaffarnagar,,,,,,,669.4991596622084,13.950960012210011,51.5428276227886,0.06451612903225806
ARR0019303,,MANDI004,Maize,PBW-343,259.26,Qtl,148.0,259.26,Khandwa Grain Market,Ludhiana,APMC,,,,,,616.6296575716929,13.122750841750841,57.10978649823338,0.05357142857142857
ARR0023377,,MANDI014,Maize,,15.368,Tonnes,57.0,153.68,Bathinda Grain Market,Patiala,PRIVATE,,,,,,666.8694664182436,13.377099522835719,107.3689648000066,0.04242424242424243
ARR0024969,,MANDI057,Sarso,PBW-343,18853.0,Kgs,,188.53,Gorakhpur APMC,Bareilly,Direct,,,,,,644.6248551742354,13.740597454996896,49.7430446036011,0.04371584699453552
ARR0006979,,MANDI054,Cotton,PBW-343,24.788,MT,138.0,,Nangloi Jat Grain Market,Saharanpur,Direct,,,,,,676.5229346500879,13.507386765746638,54.03155734409026,0.054878048780487805
ARR0005389,,MANDI016,Mustard,Premium,260.57 qtl,,22.0,,Kulti APMC,Bathinda,,,,,,,638.2783345700341,13.324479532163744,51.92647932949142,0.015706806282722512
ARR0000421,,MANDI052,Sugarcane,Pusa-1121,25007.0,KGS,85.0,250.07,Kakinada APMC,Saharanpur,,,,,,,664.3255353626291,13.801237373737372,54.175650200230834,0.062146892655367235
ARR0018082,,MANDI023,Mustard,Pusa-1121,95.63,qtl,114.0,95.63,Panihati APMC,KARNAL,PRIVATE,,,,,,679.7929010616903,14.07323595146871,65.13214652298328,0.06857142857142857
ARR0000317,,MANDI054,Wheat,,317.2,qtl,116.0,317.2,Nangloi Jat Grain Market,Saharanpur,Direct,,,,,,676.5229346500879,13.507386765746638,54.03155734409026,0.054878048780487805
ARR0008058,,MANDI007,Sugarcane,Pusa-1121,30458.999999999996,Kgs,136.0,304.59,Nashik Mandi,Amritsar,PRIVATE,,,,,,681.3677488963143,14.032609184328837,60.11135040726303,0.03932584269662921
ARR0012816,,MANDI043,Mustard,HD-2967,"2,087.0 KG",,141.0,,Danapur Mandi,Agra,Private,,,,,,627.6304311873139,13.568173926767678,51.45124163661733,0.0449438202247191
ARR0018838,,MANDI027,Maize,Hybrid,237.41,quintal,45.0,237.41,Kochi APMC,Hisar,apmc,,,,,,670.2209817773202,13.899811233885819,61.35526904261244,0.0546448087431694
ARR0024295,,MANDI047,Wheat,Pusa-1121,58.83 qtl,,54.0,,Orai Market,Muzaffarnagar,APMC,,,,,,695.533203269849,14.686028673835127,49.294224825719404,0.03773584905660377
ARR0012268,,MANDI054,Wheat,,6.336,MT,21.0,,Nangloi Jat Grain Market,Saharanpur,Direct,,,,,,676.5229346500879,13.507386765746638,54.03155734409026,0.054878048780487805
ARR0013448,,MANDI007,Mustard,Local,31.857,Tonnes,132.0,318.57,Nashik Mandi,Amritsar,PRIVATE,,,,,,681.3677488963143,14.032609184328837,60.11135040726303,0.03932584269662921
ARR0010186,,MANDI040,Sugarcane,,"38,416.0 KG",,69.0,,Jodhpur Market,Fatehabad,Direct,,,,,,673.9241438843335,13.905524870801033,57.608490094576815,0.05747126436781609
ARR0017156,2026-02-06,MANDI048,Mustard,Hybrid,275.51 qtl,,115.0,,Chittoor Mandi,muzaffarnagar,Direct,,,27.82488888888889,897.29,61.903225806451616,616.5299830339404,13.370920634920635,64.2013778509027,0.03932584269662921
ARR0010092,,MANDI029,Chawal,PBW-343,7416.0,Kilo,91.0,,Asansol Grain Market,SIRSA,Direct,,,,,,676.2953951068315,14.117156862745096,57.89360031823794,0.03977272727272727
ARR0017817,,MANDI026,Wheat,Local,68.38,quintal,80.0,68.38,Tadipatri Mandi,Hisar,Private,,,,,,626.8655168026767,12.396301346801346,62.66584611941938,0.011976047904191617
,,MANDI016,चावल,,-118.35,Qtl,139.0,-118.35,Kulti APMC,Bathinda,,,,,,,638.2783345700341,13.324479532163744,51.92647932949142,0.015706806282722512
ARR0008281,,MANDI013,Mustard,Local,36.63,Q,22.0,,Aurangabad Market,Patiala,Private,,,,,,678.600334996969,14.36791847041847,50.635306126194656,0.06369426751592357
ARR0002641,,MANDI020,Cotton,Premium,18925.0,Kilo,92.0,,Kadapa Mandi,Ferozepur,Direct,,,,,,666.6865568989938,13.881245739604637,151.4719973213504,0.047337278106508875
ARR0024555,,MANDI007,मक्का,HD-2967,34.82,Tonnes,72.0,348.2,Nashik Mandi,Amritsar,PRIVATE,,,,,,681.3677488963143,14.032609184328837,60.11135040726303,0.03932584269662921
ARR0012015,,MANDI053,Makka,Pusa-1121,38.858,tonnes,,388.58,Panihati Market,Saharanpur,APMC,,,,,,614.4010314596837,13.018214535290006,60.31131916300074,0.03067484662576687
ARR0013438,,MANDI017,Wheat,Premium,39328.0,Kilo,130.0,,Parbhani Market,,PRIVATE,,,,,,665.9351941479357,13.4844459791283,57.129420019849896,0.0213903743315508
ARR0023533,,MANDI007,Sugarcane,,28013.0,KGS,,280.13,Nashik Mandi,Amritsar,PRIVATE,,,,,,681.3677488963143,14.032609184328837,60.11135040726303,0.03932584269662921
ARR0020907,,MANDI013,Cotton,,38.59,Quintals,23.0,38.59,Aurangabad Market,Patiala,Private,,,,,,678.600334996969,14.36791847041847,50.635306126194656,0.06369426751592357
ARR0012546,,MANDI036,Sugarcane,Premium,"5,570.0 KG",,124.0,,Mysore Grain Market,KURUKSHETRA,apmc,,,,,,637.2712781943984,13.306466408268735,50.20764625272251,0.028735632183908046
ARR0000088,,MANDI046,Cotton,Local,"6,072.0 KG",,117.0,,Baranagar Market,,Private,,,,,,648.0019677231451,13.210727299880526,88.45823473714549,0.04736842105263158
ARR0012366,,MANDI037,Rice,Pusa-1121,"42,589.0 KG",,86.0,,Jorhat Grain Market,Kurukshetra,APMC,,,,,,686.1450803184645,14.387921704087507,50.45675127853704,0.05583756345177665
ARR0011177,,MANDI029,Wheat,Premium,-313.7,KG,103.0,-3.137,Asansol Grain Market,SIRSA,Direct,,,,,,676.2953951068315,14.117156862745096,57.89360031823794,0.03977272727272727
ARR0020764,,MANDI001,Rice,Pusa-1121,41500.0,KGS,60.0,415.0,Hyderabad Mandi,ludhiana,Private,,,,,,651.6159831013507,13.433315671162493,59.144741008201564,0.06857142857142857
ARR0023587,,MANDI051,Rice,HD-2967,75.01,Qtl,,75.01,Gulbarga Market,Saharanpur,Private,,,,,,683.21329529257,14.707693758573388,56.827504902434434,0.060240963855421686
ARR0006062,,MANDI049,Sugarcane,HD-2967,17996.0,Kilo,148.0,,Machilipatnam Mandi,Muzaffarnagar,Private,,,,,,637.9883090739725,13.246245519713263,53.807214746988215,0.047872340425531915
ARR0022909,2026-04-06,MANDI027,Rice,,-299.58,Qtl,135.0,-299.58,Kochi APMC,Hisar,apmc,,,26.485317460317457,720.034,68.71428571428571,670.2209817773202,13.899811233885819,61.35526904261244,0.0546448087431694
ARR0020146,,MANDI022,मक्का,,45875.0,kg,66.0,458.75,Eluru APMC,Karnal,,,,,,,663.3985257990363,13.769484767025089,53.93214500234118,0.03684210526315789
ARR0013487,,MANDI030,Wheat,Premium,265.86,quintal,147.0,265.86,Patiala APMC,Sirsa,,,,,,,616.5701848129735,13.233757961783438,103.0450519601292,0.06172839506172839
ARR0017744,,MANDI029,Makki,Premium,13.616,tonnes,23.0,136.16,Asansol Grain Market,SIRSA,Direct,,,,,,676.2953951068315,14.117156862745096,57.89360031823794,0.03977272727272727
ARR0020391,,MANDI019,Wheat,Local,31.836000000000002,T,89.0,318.36,Karimnagar Grain Market,Moga,PRIVATE,,,,,,637.5183788089874,13.427884366925063,49.666285427857424,0.05142857142857143
ARR0018652,,MANDI057,Mustard,Pusa-1121,16.314,MT,,,Gorakhpur APMC,Bareilly,Direct,,,,,,644.6248551742354,13.740597454996896,49.7430446036011,0.04371584699453552
ARR0008901,,MANDI043,Rice,Pusa-1121,12.834999999999999,MT,143.0,,Danapur Mandi,Agra,Private,,,,,,627.6304311873139,13.568173926767678,51.45124163661733,0.0449438202247191
ARR0010072,,MANDI037,Sarso,Hybrid,20.694,MT,35.0,,Jorhat Grain Market,Kurukshetra,APMC,,,,,,686.1450803184645,14.387921704087507,50.45675127853704,0.05583756345177665
,,MANDI054,Chawal,,487.55,Qtl,76.0,487.55,Nangloi Jat Grain Market,Saharanpur,Direct,,,,,,676.5229346500879,13.507386765746638,54.03155734409026,0.054878048780487805
ARR0010803,,MANDI041,Mustard,Hybrid,43.472,MT,49.0,,Gurgaon Grain Market,FATEHABAD,APMC,,,,,,678.6662064292743,14.117948369565216,55.939064035801515,0.03783783783783784
ARR0022265,,MANDI007,Rice,Local,29.564999999999998,Tonnes,121.0,295.65000000000003,Nashik Mandi,Amritsar,PRIVATE,,,,,,681.3677488963143,14.032609184328837,60.11135040726303,0.03932584269662921
ARR0019610,,MANDI011,Wheat,Hybrid,308.7,Q,10.0,,Arrah Mandi,Patiala,,,,,,,663.2299095399038,13.723928012519561,54.905411501846736,0.027649769585253458
ARR0021520,,MANDI040,Makka,Local,47958.0,kg,97.0,479.58,Jodhpur Market,Fatehabad,Direct,,,,,,673.9241438843335,13.905524870801033,57.608490094576815,0.05747126436781609
ARR0007354,,MANDI029,Cotton,HD-2967,3.9539999999999997,tonnes,5.0,39.54,Asansol Grain Market,SIRSA,Direct,,,,,,676.2953951068315,14.117156862745096,57.89360031823794,0.03977272727272727
ARR0004242,,MANDI045,Mustard,Pusa-1121,41.963,Tonnes,39.0,419.63,Farrukhabad Mandi,Meerut,PRIVATE,,,,,,643.3295720411376,12.714092394533573,112.09798583911237,0.031746031746031744
ARR0002484,,MANDI051,Maize,,350.1,Q,123.0,,Gulbarga Market,Saharanpur,Private,,,,,,683.21329529257,14.707693758573388,56.827504902434434,0.060240963855421686
ARR0023993,,MANDI008,Wheat,Pusa-1121,178.48 qtl,,7.0,,Bijapur Market,Amritsar,APMC,,,,,,639.464302839031,13.181390562248994,64.51699539495512,0.023391812865497075
ARR0024992,,MANDI011,Rice,Hybrid,320.18,quintal,63.0,320.18,Arrah Mandi,Patiala,,,,,,,663.2299095399038,13.723928012519561,54.905411501846736,0.027649769585253458
ARR0000648,2026-06-05,MANDI031,Cotton,Local,14.428,MT,112.0,,Nangloi Jat Mandi,Sirsa,APMC,,,25.883333333333333,1425.722,59.22727272727273,645.0201391611898,13.820561002178648,54.92193466455674,0.0440251572327044
ARR0009623,,MANDI009,Wheat,Premium,"32,797.0 KG",,,,Jamshedpur APMC,Jalandhar,apmc,,,,,,624.66569816654,12.700994791666666,59.18179158668939,0.036585365853658534
ARR0005478,,MANDI030,Makki,Premium,26.76,tonnes,100.0,267.6,Patiala APMC,Sirsa,,,,,,,616.5701848129735,13.233757961783438,103.0450519601292,0.06172839506172839
ARR0024908,,MANDI019,Rice,Pusa-1121,114.45,Quintals,30.0,114.45,Karimnagar Grain Market,Moga,PRIVATE,,,,,,637.5183788089874,13.427884366925063,49.666285427857424,0.05142857142857143
ARR0015221,,MANDI031,Maize,PBW-343,33505.0,KG,,335.05,Nangloi Jat Mandi,Sirsa,APMC,,,,,,645.0201391611898,13.820561002178648,54.92193466455674,0.0440251572327044
ARR0009935,,MANDI027,Wheat,Premium,23286.0,kg,125.0,232.86,Kochi APMC,Hisar,apmc,,,,,,670.2209817773202,13.899811233885819,61.35526904261244,0.0546448087431694
ARR0007752,,MANDI009,Sugarcane,Local,155.62,qtl,110.0,155.62,Jamshedpur APMC,Jalandhar,apmc,,,,,,624.66569816654,12.700994791666666,59.18179158668939,0.036585365853658534
ARR0018138,,MANDI015,Wheat,Local,390.37 qtl,,81.0,,Amravati Grain Market,Bathinda,apmc,,,,,,654.12567944773,13.111656565656565,60.85243003444866,0.03529411764705882
ARR0017740,,MANDI052,Sugarcane,,46578.0,KG,48.0,465.78,Kakinada APMC,Saharanpur,,,,,,,664.3255353626291,13.801237373737372,54.175650200230834,0.062146892655367235
,,MANDI029,Rice,HD-2967,5250.0,KG,15.0,52.5,Asansol Grain Market,SIRSA,Direct,,,,,,676.2953951068315,14.117156862745096,57.89360031823794,0.03977272727272727
ARR0023054,,MANDI047,Maize,HD-2967,70.12,quintal,109.0,70.12,Orai Market,Muzaffarnagar,APMC,,,,,,695.533203269849,14.686028673835127,49.294224825719404,0.03773584905660377
ARR0006416,2026-08-09,MANDI030,Mustard,,36.495,Tonnes,72.0,364.95,Patiala APMC,Sirsa,,,,26.84148148148148,778.646,59.205128205128204,616.5701848129735,13.233757961783438,103.0450519601292,0.06172839506172839
ARR0010534,,MANDI007,Makki,Premium,27.613999999999997,tonnes,,276.14,Nashik Mandi,Amritsar,PRIVATE,,,,,,681.3677488963143,14.032609184328837,60.11135040726303,0.03932584269662921
ARR0012438,,MANDI047,Rice,Premium,12707.0,KG,,127.07,Orai Market,Muzaffarnagar,APMC,,,,,,695.533203269849,14.686028673835127,49.294224825719404,0.03773584905660377
ARR0004681,,MANDI030,Basmati,Premium,23837.0,kg,24.0,238.37,Patiala APMC,Sirsa,,,,,,,616.5701848129735,13.233757961783438,103.0450519601292,0.06172839506172839
ARR0008087,,MANDI011,मक्का,PBW-343,322.51 qtl,,131.0,,Arrah Mandi,Patiala,,,,,,,663.2299095399038,13.723928012519561,54.905411501846736,0.027649769585253458
ARR0000463,,MANDI029,Mustard,PBW-343,12601.0,KGS,99.0,126.01,Asansol Grain Market,SIRSA,Direct,,,,,,676.2953951068315,14.117156862745096,57.89360031823794,0.03977272727272727
ARR0016466,,MANDI011,Sugarcane,Pusa-1121,332.04 qtl,,111.0,,Arrah Mandi,Patiala,,,,,,,663.2299095399038,13.723928012519561,54.905411501846736,0.027649769585253458
ARR0021645,,MANDI009,Wheat,Pusa-1121,352.73 qtl,,26.0,,Jamshedpur APMC,Jalandhar,apmc,,,,,,624.66569816654,12.700994791666666,59.18179158668939,0.036585365853658534
ARR0024207,,MANDI048,Mustard,Local,-346.52,KG,98.0,-3.4652,Chittoor Mandi,muzaffarnagar,Direct,,,,,,616.5299830339404,13.370920634920635,64.2013778509027,0.03932584269662921
,,MANDI040,चावल,HD-2967,52.52,Qtl,112.0,52.52,Jodhpur Market,Fatehabad,Direct,,,,,,673.9241438843335,13.905524870801033,57.608490094576815,0.05747126436781609
ARR0022263,,MANDI052,मक्का,HD-2967,19.2,quintal,,19.2,Kakinada APMC,Saharanpur,,,,,,,664.3255353626291,13.801237373737372,54.175650200230834,0.062146892655367235
ARR0006620,,MANDI004,Mustard,Local,"46,144.0 KG",,53.0,,Khandwa Grain Market,Ludhiana,APMC,,,,,,616.6296575716929,13.122750841750841,57.10978649823338,0.05357142857142857
ARR0024958,,MANDI047,Sugarcane,,29849.0,KGS,,298.49,Orai Market,Muzaffarnagar,APMC,,,,,,695.533203269849,14.686028673835127,49.294224825719404,0.03773584905660377
,2026-03-07,MANDI037,चावल,Premium,56.69 qtl,,52.0,,Jorhat Grain Market,Kurukshetra,APMC,,,27.177260981912145,1026.224,59.89473684210526,686.1450803184645,14.387921704087507,50.45675127853704,0.05583756345177665
,2026-06-08,MANDI016,Maize,Local,29151.0,Kgs,57.0,291.51,Kulti APMC,Bathinda,,1996.157869262532,2090.0,27.437134502923975,822.188,63.16,638.2783345700341,13.324479532163744,51.92647932949142,0.015706806282722512
ARR0002703,,MANDI051,Makka,,476.7,Qtl,71.0,476.7,Gulbarga Market,Saharanpur,Private,,,,,,683.21329529257,14.707693758573388,56.827504902434434,0.060240963855421686
ARR0017638,,MANDI032,Mustard,Pusa-1121,378.37,Quintals,38.0,378.37,Chapra Grain Market,,PRIVATE,,,,,,659.7515946902274,13.386748805256868,52.100569090392035,0.03684210526315789
ARR0015137,,MANDI026,Wheat,PBW-343,39.221,MT,65.0,,Tadipatri Mandi,Hisar,Private,,,,,,626.8655168026767,12.396301346801346,62.66584611941938,0.011976047904191617
ARR0009203,,MANDI025,Cotton,PBW-343,447.42,Quintals,100.0,447.42,Dindigul APMC,karnal,APMC,,,,,,680.6062632807995,13.957806397306399,54.26934176888128,0.047337278106508875
ARR0004357,,MANDI026,Wheat,PBW-343,25.036,T,36.0,250.36,Tadipatri Mandi,Hisar,Private,,,,,,626.8655168026767,12.396301346801346,62.66584611941938,0.011976047904191617
ARR0015091,2026-03-03,MANDI002,Mustard,Local,140.04,Q,,,Solapur Mandi,Ludhiana,APMC,,,28.692156862745097,972.29,60.26,706.4073362154123,14.187235217673814,97.69604557125678,0.023121387283236993
ARR0022218,,MANDI036,Sugarcane,HD-2967,56.32,qtl,137.0,56.32,Mysore Grain Market,KURUKSHETRA,apmc,,,,,,637.2712781943984,13.306466408268735,50.20764625272251,0.028735632183908046
ARR0022885,,MANDI036,Maize,Hybrid,14935.0,kg,100.0,149.35,Mysore Grain Market,KURUKSHETRA,apmc,,,,,,637.2712781943984,13.306466408268735,50.20764625272251,0.028735632183908046
ARR0001695,,MANDI051,Wheat,Premium,-419.49,Qtl,20.0,-419.49,Gulbarga Market,Saharanpur,Private,,,,,,683.21329529257,14.707693758573388,56.827504902434434,0.060240963855421686
ARR0021852,,MANDI030,Mustard,,367.36 qtl,,17.0,,Patiala APMC,Sirsa,,,,,,,616.5701848129735,13.233757961783438,103.0450519601292,0.06172839506172839
ARR0019539,,MANDI035,Sugarcane,Premium,42.939,tonnes,89.0,429.39,Guntakal Mandi,Ambala,APMC,,,,,,659.1497326817673,13.834618518518518,48.87021288073859,0.039473684210526314
ARR0011929,,MANDI019,चावल,Hybrid,44.206,MT,148.0,,Karimnagar Grain Market,Moga,PRIVATE,,,,,,637.5183788089874,13.427884366925063,49.666285427857424,0.05142857142857143
ARR0002382,,MANDI036,Rice,,9.862,T,141.0,98.62,Mysore Grain Market,KURUKSHETRA,apmc,,,,,,637.2712781943984,13.306466408268735,50.20764625272251,0.028735632183908046
ARR0006382,,MANDI006,Rice,Local,"3,517.0 KG",,71.0,,Kochi Mandi,Amritsar,Direct,,,,,,681.3500588755784,14.387914171656687,50.95691710901751,0.06976744186046512
ARR0009290,,MANDI001,Cotton,,381.59,Qtl,90.0,381.59,Hyderabad Mandi,ludhiana,Private,,,,,,651.6159831013507,13.433315671162493,59.144741008201564,0.06857142857142857
ARR0012550,,MANDI034,Sugarcane,Pusa-1121,39.791000000000004,Tonnes,,397.90999999999997,Ludhiana Grain Market,Ambala,,,,,,,667.5461369441134,13.509729166666668,56.86634445498219,0.017964071856287425
ARR0008346,,MANDI026,Mustard,Premium,30158.999999999996,KG,,301.59,Tadipatri Mandi,Hisar,Private,,,,,,626.8655168026767,12.396301346801346,62.66584611941938,0.011976047904191617
ARR0008864,,MANDI055,Sarso,Hybrid,9.417,MT,62.0,,Chandigarh APMC,Bareilly,apmc,,,,,,666.9052991130683,14.147436274509804,56.15843477749373,0.06321839080459771
ARR0019140,,MANDI041,Maize,Pusa-1121,"29,851.0 KG",,101.0,,Gurgaon Grain Market,FATEHABAD,APMC,,,,,,678.6662064292743,14.117948369565216,55.939064035801515,0.03783783783783784
ARR0016907,,MANDI017,Wheat,Premium,46.518,Tonnes,29.0,465.18,Parbhani Market,,PRIVATE,,,,,,665.9351941479357,13.4844459791283,57.129420019849896,0.0213903743315508
ARR0015911,2026-10-03,MANDI038,Sarso,Hybrid,83.0,Qtl,45.0,83.0,Jalandhar Mandi,Kurukshetra,Private,,,31.84444444444444,122.39999999999999,64.66666666666667,615.396755319967,13.312980884109916,50.9392362486965,0.0425531914893617
ARR0005744,,MANDI038,Maize,Pusa-1121,41.358999999999995,tonnes,91.0,413.59000000000003,Jalandhar Mandi,Kurukshetra,Private,,,,,,615.396755319967,13.312980884109916,50.9392362486965,0.0425531914893617
ARR0022190,,MANDI015,Sugarcane,Pusa-1121,1156.0,KG,125.0,11.56,Amravati Grain Market,Bathinda,apmc,,,,,,654.12567944773,13.111656565656565,60.85243003444866,0.03529411764705882
ARR0002136,,MANDI055,Maize,Pusa-1121,23.186,tonnes,,231.86,Chandigarh APMC,Bareilly,apmc,,,,,,666.9052991130683,14.147436274509804,56.15843477749373,0.06321839080459771
ARR0006679,,MANDI032,Maize,Hybrid,99.27,Q,72.0,,Chapra Grain Market,,PRIVATE,,,,,,659.7515946902274,13.386748805256868,52.100569090392035,0.03684210526315789
ARR0003634,,MANDI022,Sarso,Pusa-1121,22.541,T,40.0,225.41,Eluru APMC,Karnal,,,,,,,663.3985257990363,13.769484767025089,53.93214500234118,0.03684210526315789
